MetricPre,MetricPost,MOCOparam0,MOCOparam1,MOCOparam2,MOCOparam3,MOCOparam4,MOCOparam5,MOCOparam6,MOCOparam7,MOCOparam8,MOCOparam9,MOCOparam10,MOCOparam11
0,-0.992595630858857,0.999691110140882,-3.05273769720294e-05,0.000101988628013078,3.37847513886035e-05,0.999909158064878,-0.000105879573395347,-1.94464808417775e-05,-0.000178033172686741,0.999850136749862,0.000777404470362925,-0.000885307944203603,-0.000942050019605203
0,-0.992676619237917,0.998633526265353,0.000263450945793679,0.000370101249657622,-0.000463457130175622,0.999470393820363,0.000396782846681633,0.00141604637931092,0.000834021965899139,0.998362418512697,0.000381866775035012,0.00465787737427473,0.00143924636741149
0,-0.992546020211979,1.00000192865208,-1.92474173329844e-05,-9.82413892954799e-06,-2.64188489388751e-06,0.999978092221937,-2.68418070611853e-05,-7.16222624283854e-06,-1.91614205239692e-05,0.99998497062281,-0.000130003713596443,-0.00042158106165894,-0.000242782477852231
